open,high,low,close,date
416.655,416.715,416.425,416.465,2021-06-18 13:45:00
416.465,416.535,416.435,416.435,2021-06-18 13:46:00
416.435,416.495,416.405,416.435,2021-06-18 13:47:00
416.435,416.475,416.305,416.305,2021-06-18 13:48:00
416.305,416.355,416.245,416.245,2021-06-18 13:49:00
416.245,416.315,416.065,416.18,2021-06-18 13:50:00
416.18,416.325,416.125,416.315,2021-06-18 13:51:00
416.315,416.385,416.295,416.365,2021-06-18 13:52:00
416.365,416.425,416.325,416.425,2021-06-18 13:53:00
416.425,416.585,416.405,416.535,2021-06-18 13:54:00
416.535,416.57,416.445,416.515,2021-06-18 13:55:00
416.515,416.595,416.465,416.585,2021-06-18 13:56:00
416.585,416.615,416.545,416.565,2021-06-18 13:57:00
416.565,416.625,416.525,416.525,2021-06-18 13:58:00
416.525,416.65,416.515,416.635,2021-06-18 13:59:00
416.635,416.635,416.375,416.485,2021-06-18 14:00:00
416.485,416.945,416.465,416.935,2021-06-18 14:01:00
416.935,417.125,416.935,417.115,2021-06-18 14:02:00
417.115,417.125,416.985,417.015,2021-06-18 14:03:00
417.015,417.065,416.805,416.815,2021-06-18 14:04:00
416.815,416.965,416.765,416.86,2021-06-18 14:05:00
416.86,416.955,416.73,416.925,2021-06-18 14:06:00
416.925,416.965,416.885,416.905,2021-06-18 14:07:00
416.905,416.905,416.805,416.88,2021-06-18 14:08:00
416.88,416.895,416.805,416.85,2021-06-18 14:09:00
416.85,416.85,416.715,416.715,2021-06-18 14:10:00
416.715,416.765,416.595,416.635,2021-06-18 14:11:00
416.635,416.775,416.635,416.74,2021-06-18 14:12:00
416.74,416.925,416.735,416.925,2021-06-18 14:13:00
416.925,416.925,416.765,416.815,2021-06-18 14:14:00
416.815,416.885,416.735,416.785,2021-06-18 14:15:00
416.785,416.835,416.685,416.72,2021-06-18 14:16:00
416.72,416.755,416.665,416.715,2021-06-18 14:17:00
416.715,416.785,416.715,416.755,2021-06-18 14:18:00
416.755,416.785,416.725,416.735,2021-06-18 14:19:00
416.735,416.855,416.735,416.785,2021-06-18 14:20:00
416.785,416.91,416.745,416.835,2021-06-18 14:21:00
416.835,416.995,416.835,416.92,2021-06-18 14:22:00
416.92,416.965,416.835,416.845,2021-06-18 14:23:00
416.845,416.865,416.715,416.815,2021-06-18 14:24:00
416.815,416.835,416.565,416.565,2021-06-18 14:25:00
416.565,416.635,416.555,416.595,2021-06-18 14:26:00
416.595,416.765,416.585,416.755,2021-06-18 14:27:00
416.755,416.795,416.715,416.79,2021-06-18 14:28:00
416.79,416.865,416.775,416.805,2021-06-18 14:29:00
416.805,416.855,416.725,416.835,2021-06-18 14:30:00
416.835,416.875,416.725,416.735,2021-06-18 14:31:00
416.735,416.755,416.635,416.675,2021-06-18 14:32:00
416.675,416.745,416.655,416.725,2021-06-18 14:33:00
416.725,416.725,416.535,416.565,2021-06-18 14:34:00
416.565,416.615,416.485,416.495,2021-06-18 14:35:00
416.495,416.505,416.385,416.405,2021-06-18 14:36:00
416.405,416.475,416.305,416.335,2021-06-18 14:37:00
416.335,416.36,416.265,416.295,2021-06-18 14:38:00
416.295,416.375,416.275,416.37,2021-06-18 14:39:00
416.37,416.455,416.285,416.285,2021-06-18 14:40:00
416.285,416.3,416.205,416.235,2021-06-18 14:41:00
416.235,416.245,416.125,416.13,2021-06-18 14:42:00
416.13,416.195,416.125,416.13,2021-06-18 14:43:00
416.13,416.13,416.035,416.105,2021-06-18 14:44:00
416.105,416.195,416.09,416.115,2021-06-18 14:45:00
416.115,416.185,416.105,416.145,2021-06-18 14:46:00
416.145,416.235,416.145,416.235,2021-06-18 14:47:00
416.235,416.245,416.175,416.215,2021-06-18 14:48:00
416.215,416.215,416.035,416.085,2021-06-18 14:49:00
416.085,416.325,416.075,416.295,2021-06-18 14:50:00
416.295,416.345,416.195,416.215,2021-06-18 14:51:00
416.215,416.215,416.065,416.125,2021-06-18 14:52:00
416.125,416.255,416.035,416.035,2021-06-18 14:53:00
416.035,416.085,416.005,416.035,2021-06-18 14:54:00
416.035,416.065,415.885,415.905,2021-06-18 14:55:00
415.905,415.955,415.825,415.875,2021-06-18 14:56:00
415.875,415.875,415.735,415.795,2021-06-18 14:57:00
415.795,415.855,415.745,415.785,2021-06-18 14:58:00
415.785,415.875,415.725,415.865,2021-06-18 14:59:00
415.865,415.87,415.645,415.745,2021-06-18 15:00:00
415.745,416.035,415.735,416.02,2021-06-18 15:01:00
416.02,416.335,416.015,416.275,2021-06-18 15:02:00
416.275,416.285,415.955,415.99,2021-06-18 15:03:00
415.99,415.99,415.825,415.93,2021-06-18 15:04:00
415.93,416.005,415.73,415.8,2021-06-18 15:05:00
415.8,415.855,415.605,415.635,2021-06-18 15:06:00
415.635,415.755,415.625,415.705,2021-06-18 15:07:00
415.705,415.875,415.695,415.815,2021-06-18 15:08:00
415.815,415.835,415.715,415.725,2021-06-18 15:09:00
415.725,415.925,415.685,415.825,2021-06-18 15:10:00
415.825,415.855,415.685,415.75,2021-06-18 15:11:00
415.75,416.015,415.745,416.005,2021-06-18 15:12:00
416.005,416.165,415.995,416.145,2021-06-18 15:13:00
416.145,416.275,416.105,416.21,2021-06-18 15:14:00
416.21,416.235,416.075,416.175,2021-06-18 15:15:00
416.175,416.325,416.175,416.185,2021-06-18 15:16:00
416.185,416.365,416.155,416.345,2021-06-18 15:17:00
416.345,416.485,416.325,416.45,2021-06-18 15:18:00
416.45,416.585,416.395,416.57,2021-06-18 15:19:00
416.57,416.675,416.535,416.655,2021-06-18 15:20:00
416.655,416.735,416.625,416.675,2021-06-18 15:21:00
416.675,416.725,416.605,416.72,2021-06-18 15:22:00
416.72,416.825,416.715,416.815,2021-06-18 15:23:00
416.815,416.945,416.785,416.905,2021-06-18 15:24:00
416.905,416.915,416.725,416.74,2021-06-18 15:25:00
416.74,416.845,416.715,416.785,2021-06-18 15:26:00
416.785,416.835,416.735,416.755,2021-06-18 15:27:00
416.755,416.765,416.535,416.555,2021-06-18 15:28:00
416.555,416.645,416.525,416.555,2021-06-18 15:29:00
416.555,416.665,416.545,416.595,2021-06-18 15:30:00
416.595,416.715,416.595,416.635,2021-06-18 15:31:00
416.635,416.635,416.325,416.375,2021-06-18 15:32:00
416.375,416.435,416.315,416.32,2021-06-18 15:33:00
416.32,416.425,416.195,416.4,2021-06-18 15:34:00
416.4,416.445,416.285,416.375,2021-06-18 15:35:00
416.375,416.385,416.245,416.315,2021-06-18 15:36:00
416.315,416.465,416.295,416.365,2021-06-18 15:37:00
416.365,416.645,416.335,416.525,2021-06-18 15:38:00
416.525,416.715,416.52,416.655,2021-06-18 15:39:00
416.655,416.665,416.425,416.645,2021-06-18 15:40:00
416.645,416.725,416.615,416.725,2021-06-18 15:41:00
416.725,416.815,416.685,416.725,2021-06-18 15:42:00
416.725,416.855,416.705,416.785,2021-06-18 15:43:00
416.785,416.885,416.765,416.815,2021-06-18 15:44:00
416.815,416.945,416.765,416.765,2021-06-18 15:45:00
416.765,416.865,416.585,416.635,2021-06-18 15:46:00
416.635,416.685,416.295,416.315,2021-06-18 15:47:00
416.315,416.475,416.245,416.285,2021-06-18 15:48:00
416.285,416.385,416.055,416.075,2021-06-18 15:49:00
416.075,416.455,416.015,416.285,2021-06-18 15:50:00
416.285,416.375,416.155,416.345,2021-06-18 15:51:00
416.345,416.545,416.315,416.485,2021-06-18 15:52:00
416.485,416.605,416.425,416.605,2021-06-18 15:53:00
416.605,416.645,416.205,416.315,2021-06-18 15:54:00
416.315,416.325,415.785,415.805,2021-06-18 15:55:00
415.805,415.925,415.655,415.695,2021-06-18 15:56:00
415.695,415.805,415.555,415.795,2021-06-18 15:57:00
415.795,415.875,415.685,415.725,2021-06-18 15:58:00
415.725,415.725,414.705,415.015,2021-06-18 15:59:00
416.815,417.175,416.595,417.155,2021-06-21 09:30:00
417.155,417.175,416.445,416.455,2021-06-21 09:31:00
416.455,416.485,416.12,416.145,2021-06-21 09:32:00
416.145,416.265,416.085,416.085,2021-06-21 09:33:00
416.085,416.28,415.985,416.005,2021-06-21 09:34:00
416.005,416.165,415.935,416.105,2021-06-21 09:35:00
416.105,416.505,416.045,416.505,2021-06-21 09:36:00
416.505,416.615,416.215,416.255,2021-06-21 09:37:00
416.255,416.255,416.105,416.21,2021-06-21 09:38:00
416.21,416.435,416.175,416.435,2021-06-21 09:39:00
416.435,416.63,416.155,416.375,2021-06-21 09:40:00
416.375,416.435,416.175,416.245,2021-06-21 09:41:00
416.245,416.465,416.235,416.325,2021-06-21 09:42:00
416.325,416.555,416.305,416.455,2021-06-21 09:43:00
416.455,416.815,416.425,416.765,2021-06-21 09:44:00
416.765,416.985,416.605,416.805,2021-06-21 09:45:00
416.805,416.805,416.445,416.455,2021-06-21 09:46:00
416.455,416.555,416.265,416.525,2021-06-21 09:47:00
416.525,416.985,416.485,416.985,2021-06-21 09:48:00
416.985,417.155,416.955,417.105,2021-06-21 09:49:00
417.105,417.215,416.865,416.88,2021-06-21 09:50:00
416.88,417.155,416.855,417.095,2021-06-21 09:51:00
417.095,417.445,417.015,417.445,2021-06-21 09:52:00
417.445,417.635,417.265,417.625,2021-06-21 09:53:00
417.625,417.845,417.545,417.845,2021-06-21 09:54:00
417.845,417.975,417.845,417.975,2021-06-21 09:55:00
417.975,418.015,417.825,417.895,2021-06-21 09:56:00
417.895,417.935,417.735,417.735,2021-06-21 09:57:00
417.735,417.955,417.735,417.885,2021-06-21 09:58:00
417.885,418.025,417.785,417.875,2021-06-21 09:59:00
417.875,418.045,417.805,418.035,2021-06-21 10:00:00
418.035,418.085,417.915,418.085,2021-06-21 10:01:00
418.085,418.265,418.035,418.245,2021-06-21 10:02:00
418.245,418.445,418.095,418.405,2021-06-21 10:03:00
418.405,418.465,418.225,418.415,2021-06-21 10:04:00
418.415,418.515,418.335,418.505,2021-06-21 10:05:00
418.505,418.675,418.425,418.525,2021-06-21 10:06:00
418.525,418.585,418.395,418.485,2021-06-21 10:07:00
418.485,418.815,418.475,418.655,2021-06-21 10:08:00
418.655,418.765,418.645,418.745,2021-06-21 10:09:00
418.745,418.775,418.685,418.725,2021-06-21 10:10:00
418.725,418.745,418.475,418.485,2021-06-21 10:11:00
418.485,418.555,418.315,418.355,2021-06-21 10:12:00
418.355,418.395,418.265,418.265,2021-06-21 10:13:00
418.265,418.495,418.255,418.475,2021-06-21 10:14:00
418.475,418.725,418.475,418.655,2021-06-21 10:15:00
418.655,418.865,418.585,418.845,2021-06-21 10:16:00
418.845,418.845,418.615,418.725,2021-06-21 10:17:00
418.725,418.775,418.535,418.57,2021-06-21 10:18:00
418.57,418.635,418.435,418.445,2021-06-21 10:19:00
418.445,418.635,418.375,418.485,2021-06-21 10:20:00
418.485,418.755,418.435,418.715,2021-06-21 10:21:00
418.715,418.875,418.585,418.815,2021-06-21 10:22:00
418.815,418.865,418.615,418.685,2021-06-21 10:23:00
418.685,418.795,418.565,418.565,2021-06-21 10:24:00
418.565,418.805,418.565,418.805,2021-06-21 10:25:00
418.805,418.985,418.755,418.885,2021-06-21 10:26:00
418.885,418.995,418.88,418.955,2021-06-21 10:27:00
418.955,418.995,418.825,418.955,2021-06-21 10:28:00
418.955,419.205,418.925,419.085,2021-06-21 10:29:00
419.085,419.245,419.075,419.235,2021-06-21 10:30:00
419.235,419.295,419.195,419.295,2021-06-21 10:31:00
419.295,419.435,419.295,419.415,2021-06-21 10:32:00
419.415,419.435,419.335,419.365,2021-06-21 10:33:00
419.365,419.405,419.275,419.355,2021-06-21 10:34:00
419.355,419.375,419.285,419.335,2021-06-21 10:35:00
419.335,419.445,419.335,419.445,2021-06-21 10:36:00
419.445,419.605,419.435,419.505,2021-06-21 10:37:00
419.505,419.695,419.505,419.695,2021-06-21 10:38:00
419.695,419.705,419.515,419.565,2021-06-21 10:39:00
419.565,419.81,419.565,419.755,2021-06-21 10:40:00
419.755,419.825,419.665,419.705,2021-06-21 10:41:00
419.705,419.875,419.705,419.725,2021-06-21 10:42:00
419.725,419.805,419.555,419.575,2021-06-21 10:43:00
419.575,419.715,419.535,419.685,2021-06-21 10:44:00
419.685,419.885,419.685,419.855,2021-06-21 10:45:00
419.855,419.895,419.805,419.825,2021-06-21 10:46:00
419.825,419.925,419.805,419.875,2021-06-21 10:47:00
419.875,419.925,419.755,419.785,2021-06-21 10:48:00
419.785,419.865,419.715,419.745,2021-06-21 10:49:00
419.745,419.925,419.745,419.865,2021-06-21 10:50:00
419.865,419.935,419.865,419.935,2021-06-21 10:51:00
419.935,420.015,419.915,420.005,2021-06-21 10:52:00
420.005,420.245,420.005,420.135,2021-06-21 10:53:00
420.135,420.175,419.985,420.04,2021-06-21 10:54:00
420.04,420.145,420.035,420.095,2021-06-21 10:55:00
420.095,420.215,420.075,420.205,2021-06-21 10:56:00
420.205,420.26,420.195,420.235,2021-06-21 10:57:00
420.235,420.245,420.075,420.125,2021-06-21 10:58:00
420.125,420.125,419.965,420.025,2021-06-21 10:59:00
420.025,420.165,420.025,420.075,2021-06-21 11:00:00
420.075,420.135,420.015,420.055,2021-06-21 11:01:00
420.055,420.125,419.955,419.985,2021-06-21 11:02:00
419.985,420.025,419.855,419.855,2021-06-21 11:03:00
419.855,419.935,419.825,419.885,2021-06-21 11:04:00
419.885,419.995,419.875,419.995,2021-06-21 11:05:00
419.995,420.105,419.905,419.915,2021-06-21 11:06:00
419.915,419.915,419.745,419.795,2021-06-21 11:07:00
419.795,419.875,419.755,419.775,2021-06-21 11:08:00
419.775,419.885,419.735,419.845,2021-06-21 11:09:00
419.845,419.935,419.815,419.925,2021-06-21 11:10:00
419.925,419.935,419.815,419.875,2021-06-21 11:11:00
419.875,419.905,419.755,419.855,2021-06-21 11:12:00
419.855,419.86,419.725,419.755,2021-06-21 11:13:00
419.755,419.785,419.675,419.705,2021-06-21 11:14:00
419.705,419.865,419.705,419.845,2021-06-21 11:15:00
419.845,419.955,419.835,419.925,2021-06-21 11:16:00
419.925,419.925,419.865,419.895,2021-06-21 11:17:00
419.895,419.915,419.845,419.905,2021-06-21 11:18:00
419.905,420.015,419.895,419.975,2021-06-21 11:19:00
419.975,420.005,419.845,419.92,2021-06-21 11:20:00
419.92,420.015,419.805,419.985,2021-06-21 11:21:00
419.985,420.175,419.955,420.145,2021-06-21 11:22:00
420.145,420.165,420.085,420.125,2021-06-21 11:23:00
420.125,420.155,420.045,420.05,2021-06-21 11:24:00
420.05,420.095,420.005,420.055,2021-06-21 11:25:00
420.055,420.095,419.855,419.955,2021-06-21 11:26:00
419.955,420.095,419.955,420.005,2021-06-21 11:27:00
420.005,420.145,419.975,419.985,2021-06-21 11:28:00
419.985,420.035,419.835,419.855,2021-06-21 11:29:00
419.855,420.015,419.855,419.965,2021-06-21 11:30:00
419.965,420.04,419.815,420.035,2021-06-21 11:31:00
420.035,420.075,419.905,419.995,2021-06-21 11:32:00
419.995,420.035,419.915,419.955,2021-06-21 11:33:00
419.955,419.955,419.855,419.875,2021-06-21 11:34:00
419.875,420.015,419.875,419.975,2021-06-21 11:35:00
419.975,420.005,419.895,420.005,2021-06-21 11:36:00
420.005,420.045,419.965,420.025,2021-06-21 11:37:00
420.025,420.125,419.955,420.12,2021-06-21 11:38:00
420.12,420.215,420.095,420.155,2021-06-21 11:39:00
420.155,420.185,420.145,420.175,2021-06-21 11:40:00
420.175,420.235,420.165,420.205,2021-06-21 11:41:00
420.205,420.225,420.015,420.175,2021-06-21 11:42:00
420.175,420.295,420.175,420.215,2021-06-21 11:43:00
420.215,420.255,420.165,420.215,2021-06-21 11:44:00
420.215,420.305,420.215,420.235,2021-06-21 11:45:00
420.235,420.335,420.225,420.325,2021-06-21 11:46:00
420.325,420.335,420.265,420.295,2021-06-21 11:47:00
420.295,420.345,420.245,420.335,2021-06-21 11:48:00
420.335,420.345,420.305,420.315,2021-06-21 11:49:00
420.315,420.385,420.275,420.375,2021-06-21 11:50:00
420.375,420.375,420.295,420.325,2021-06-21 11:51:00
420.325,420.335,420.265,420.305,2021-06-21 11:52:00
420.305,420.325,420.265,420.265,2021-06-21 11:53:00
420.265,420.265,420.155,420.225,2021-06-21 11:54:00
420.225,420.225,420.115,420.125,2021-06-21 11:55:00
420.125,420.325,420.085,420.315,2021-06-21 11:56:00
420.315,420.355,420.275,420.285,2021-06-21 11:57:00
420.285,420.305,420.205,420.215,2021-06-21 11:58:00
420.215,420.245,420.135,420.175,2021-06-21 11:59:00
420.175,420.275,420.175,420.275,2021-06-21 12:00:00
420.275,420.285,420.175,420.285,2021-06-21 12:01:00
420.285,420.34,420.265,420.295,2021-06-21 12:02:00
420.295,420.295,420.205,420.245,2021-06-21 12:03:00
420.245,420.275,420.195,420.225,2021-06-21 12:04:00
420.225,420.225,420.155,420.155,2021-06-21 12:05:00
420.155,420.235,420.14,420.175,2021-06-21 12:06:00
420.175,420.2,420.035,420.115,2021-06-21 12:07:00
420.115,420.115,420.055,420.095,2021-06-21 12:08:00
420.095,420.145,420.085,420.085,2021-06-21 12:09:00
420.085,420.165,420.065,420.075,2021-06-21 12:10:00
420.075,420.085,420.005,420.015,2021-06-21 12:11:00
420.015,420.17,420.015,420.055,2021-06-21 12:12:00
420.055,420.165,420.035,420.145,2021-06-21 12:13:00
420.145,420.145,420.085,420.115,2021-06-21 12:14:00
420.115,420.155,420.095,420.145,2021-06-21 12:15:00
420.145,420.235,420.115,420.185,2021-06-21 12:16:00
420.185,420.235,420.155,420.195,2021-06-21 12:17:00
420.195,420.215,420.165,420.195,2021-06-21 12:18:00
420.195,420.215,420.105,420.105,2021-06-21 12:19:00
420.105,420.125,420.005,420.055,2021-06-21 12:20:00
420.055,420.075,419.995,420.005,2021-06-21 12:21:00
420.005,420.005,419.905,419.945,2021-06-21 12:22:00
419.945,419.975,419.835,419.855,2021-06-21 12:23:00
419.855,419.895,419.845,419.865,2021-06-21 12:24:00
419.865,419.925,419.845,419.905,2021-06-21 12:25:00
419.905,420.005,419.905,420.005,2021-06-21 12:26:00
420.005,420.075,420.005,420.055,2021-06-21 12:27:00
420.055,420.075,419.995,420.055,2021-06-21 12:28:00
420.055,420.085,420.015,420.015,2021-06-21 12:29:00
420.015,420.115,420.0,420.055,2021-06-21 12:30:00
420.055,420.095,420.005,420.045,2021-06-21 12:31:00
420.045,420.065,419.935,419.945,2021-06-21 12:32:00
419.945,420.005,419.945,419.975,2021-06-21 12:33:00
419.975,420.005,419.915,420.005,2021-06-21 12:34:00
420.005,420.035,419.965,419.995,2021-06-21 12:35:00
419.995,420.085,419.995,420.075,2021-06-21 12:36:00
420.075,420.125,420.045,420.095,2021-06-21 12:37:00
420.095,420.115,420.005,420.075,2021-06-21 12:38:00
420.075,420.115,419.985,420.035,2021-06-21 12:39:00
420.035,420.095,420.035,420.075,2021-06-21 12:40:00
420.075,420.11,420.005,420.005,2021-06-21 12:41:00
420.005,420.015,419.935,419.935,2021-06-21 12:42:00
419.935,420.005,419.905,420.005,2021-06-21 12:43:00
420.005,420.035,419.985,419.995,2021-06-21 12:44:00
419.995,420.035,419.975,420.025,2021-06-21 12:45:00
420.025,420.115,420.015,420.105,2021-06-21 12:46:00
420.105,420.195,420.105,420.165,2021-06-21 12:47:00
420.165,420.165,419.975,419.985,2021-06-21 12:48:00
419.985,419.995,419.895,419.915,2021-06-21 12:49:00
419.915,419.975,419.855,419.955,2021-06-21 12:50:00
419.955,420.055,419.945,420.045,2021-06-21 12:51:00
420.045,420.085,419.965,419.975,2021-06-21 12:52:00
419.975,420.005,419.925,419.945,2021-06-21 12:53:00
419.945,420.005,419.875,419.935,2021-06-21 12:54:00
419.935,420.005,419.915,419.945,2021-06-21 12:55:00
419.945,419.965,419.895,419.945,2021-06-21 12:56:00
419.945,420.025,419.915,419.925,2021-06-21 12:57:00
419.925,420.005,419.905,419.995,2021-06-21 12:58:00
419.995,420.015,419.865,419.885,2021-06-21 12:59:00
419.885,419.925,419.845,419.905,2021-06-21 13:00:00
419.905,419.945,419.845,419.865,2021-06-21 13:01:00
419.865,419.915,419.845,419.845,2021-06-21 13:02:00
419.845,419.92,419.845,419.905,2021-06-21 13:03:00
419.905,419.905,419.825,419.845,2021-06-21 13:04:00
419.845,419.865,419.805,419.815,2021-06-21 13:05:00
419.815,419.935,419.805,419.925,2021-06-21 13:06:00
419.925,419.955,419.855,419.945,2021-06-21 13:07:00
419.945,419.975,419.915,419.965,2021-06-21 13:08:00
419.965,419.965,419.895,419.905,2021-06-21 13:09:00
419.905,419.965,419.895,419.945,2021-06-21 13:10:00
419.945,419.945,419.855,419.885,2021-06-21 13:11:00
419.885,420.095,419.875,420.095,2021-06-21 13:12:00
420.095,420.095,420.015,420.035,2021-06-21 13:13:00
420.035,420.125,420.015,420.015,2021-06-21 13:14:00
420.015,420.075,419.955,420.065,2021-06-21 13:15:00
420.065,420.155,420.065,420.095,2021-06-21 13:16:00
420.095,420.125,420.035,420.115,2021-06-21 13:17:00
420.115,420.155,420.085,420.145,2021-06-21 13:18:00
420.145,420.165,420.125,420.14,2021-06-21 13:19:00
420.14,420.165,420.095,420.105,2021-06-21 13:20:00
420.105,420.145,420.085,420.125,2021-06-21 13:21:00
420.125,420.125,420.025,420.035,2021-06-21 13:22:00
420.035,420.105,419.995,420.005,2021-06-21 13:23:00
420.005,420.075,419.975,420.025,2021-06-21 13:24:00
420.025,420.095,420.005,420.095,2021-06-21 13:25:00
420.095,420.195,420.095,420.165,2021-06-21 13:26:00
420.165,420.195,420.145,420.175,2021-06-21 13:27:00
420.175,420.205,420.115,420.145,2021-06-21 13:28:00
420.145,420.145,420.095,420.135,2021-06-21 13:29:00
420.135,420.285,420.135,420.245,2021-06-21 13:30:00
420.245,420.265,420.195,420.245,2021-06-21 13:31:00
420.245,420.295,420.235,420.275,2021-06-21 13:32:00
420.275,420.355,420.275,420.345,2021-06-21 13:33:00
420.345,420.355,420.305,420.305,2021-06-21 13:34:00
420.305,420.315,420.265,420.275,2021-06-21 13:35:00
420.275,420.305,420.205,420.225,2021-06-21 13:36:00
420.225,420.295,420.215,420.275,2021-06-21 13:37:00
420.275,420.335,420.275,420.315,2021-06-21 13:38:00
420.315,420.405,420.295,420.385,2021-06-21 13:39:00
420.385,420.79,420.385,420.675,2021-06-21 13:40:00
420.675,420.675,420.555,420.575,2021-06-21 13:41:00
420.575,420.655,420.535,420.645,2021-06-21 13:42:00
420.645,420.685,420.615,420.665,2021-06-21 13:43:00
420.665,420.715,420.665,420.665,2021-06-21 13:44:00
